Name,URL,Team,Age,RestrictArea_FGM,RestrictArea_FGA,RestrictArea_FGpercent,Paint_FGM,Paint_FGA,Paint_FGpercent,MidRange_FGM,MidRange_FGA,MidRange_FGpercent,LeftCorner3_FGM,LeftCorner3_FGA,LeftCorner3_FGpercent,RightCorner3_FGM,RightCorner3_FGA,RightCorner3_FGpercent,Totals_FGM,Totals_FGA,Totals_FGpercent,AboveBreak3_FGM,AboveBreak3_FGA,AboveBreak3_FGpercent
Jose Calderon,/stats/player/101181/,DAL,32.0,0.6,0.9,64.8,0.1,0.3,27.3,1.2,2.9,42.6,0.4,0.7,50.0,0.2,0.3,56.5,0.5,1.0,51.9,1.9,4.3,43.6
Josh Childress,/stats/player/2735/,NOP,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Harrellson,/stats/player/202725/,DET,25.0,0.6,1.2,55.6,0.1,0.1,50.0,0.1,0.3,36.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,40.0
Josh McRoberts,/stats/player/201177/,CHA,27.0,1.2,2.0,60.8,0.3,0.6,47.7,0.4,1.0,35.9,0.0,0.2,16.7,0.1,0.1,57.1,0.1,0.3,28.0,1.3,3.4,36.8
Josh Powell,/stats/player/2694/,HOU,31.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Smith,/stats/player/2746/,DET,28.0,3.0,4.5,66.8,1.2,3.4,34.2,1.6,4.7,34.8,0.1,0.3,21.1,0.1,0.3,30.4,0.1,0.5,26.2,0.8,2.9,26.5
Jrue Holiday,/stats/player/201950/,NOP,24.0,2.2,3.9,55.2,0.9,2.7,34.8,2.0,4.4,44.4,0.1,0.3,36.4,0.0,0.1,33.3,0.1,0.4,35.7,0.7,1.9,39.7
Julyan Stone,/stats/player/202933/,TOR,25.0,0.2,0.3,60.0,0.2,0.3,50.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.3,40.0
Justin Hamilton,/stats/player/203120/,MIA,24.0,0.4,0.7,60.0,0.3,0.3,100.0,0.1,0.6,25.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,1.0,37.5
Kawhi Leonard,/stats/player/202695/,SAS,23.0,2.3,3.3,68.7,0.6,1.1,55.6,1.2,2.6,45.4,0.3,0.8,37.0,0.2,0.6,38.2,0.5,1.2,37.5,0.6,1.5,38.2
Keith Bogans,/stats/player/2586/,BOS,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,25.0,0.0,0.0,0.0,0.2,0.8,25.0,0.3,0.3,100.0
Kelly Olynyk,/stats/player/203482/,BOS,23.0,2.0,3.1,63.4,0.2,0.8,24.6,0.6,1.6,37.4,0.0,0.1,16.7,0.1,0.1,60.0,0.1,0.2,36.4,0.5,1.5,35.0
Kemba Walker,/stats/player/202689/,CHA,24.0,1.8,3.8,48.9,0.7,1.8,40.5,2.1,5.6,37.2,0.1,0.2,53.8,0.0,0.1,0.0,0.1,0.3,30.4,1.4,4.0,34.6
Kendall Marshall,/stats/player/203088/,LAL,22.0,1.1,2.0,52.8,0.2,0.7,31.4,0.6,1.8,31.6,0.0,0.1,20.0,0.0,0.0,100.0,0.1,0.1,42.9,1.3,3.2,39.8
Kendrick Perkins,/stats/player/2570/,OKC,29.0,0.7,1.5,46.9,0.5,1.0,43.1,0.2,0.5,45.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kenneth Faried,/stats/player/202702/,DEN,24.0,4.0,6.0,65.6,1.2,2.9,42.7,0.4,1.3,30.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kent Bazemore,/stats/player/203145/,LAL,24.0,1.1,1.9,58.7,0.1,0.4,29.2,0.4,1.2,37.1,0.1,0.2,50.0,0.2,0.5,37.5,0.2,0.6,42.3,0.5,1.6,32.7
Kentavious Caldwell-Pope,/stats/player/203484/,DET,21.0,1.0,1.7,57.4,0.1,0.4,33.3,0.4,1.4,32.1,0.2,0.5,40.0,0.2,0.5,37.5,0.4,1.0,38.8,0.4,1.4,28.1
Kenyon Martin,/stats/player/2030/,NYK,36.0,1.5,2.2,66.2,0.2,0.7,23.8,0.3,0.9,36.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Durant,/stats/player/201142/,OKC,25.0,4.0,5.1,77.5,1.4,3.4,40.4,2.8,6.3,44.4,0.0,0.1,50.0,0.1,0.2,36.8,0.1,0.3,40.7,2.2,5.7,39.1
Kevin Garnett,/stats/player/708/,BKN,38.0,0.7,1.3,55.7,0.4,1.1,39.7,1.8,4.2,42.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Love,/stats/player/201567/,MIN,25.0,3.4,5.1,65.2,1.0,2.6,38.1,1.6,4.2,39.3,0.2,0.5,38.5,0.1,0.1,44.4,0.2,0.6,39.6,2.2,5.9,37.8
Kevin Martin,/stats/player/2755/,MIN,31.0,2.0,3.3,60.6,0.9,2.0,42.0,1.9,5.3,35.9,0.3,1.0,36.5,0.0,0.1,42.9,0.4,1.0,37.1,1.3,3.3,38.9
Kevin Seraphin,/stats/player/202338/,WAS,24.0,0.9,1.4,63.5,0.8,1.7,47.6,0.5,1.2,38.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khris Middleton,/stats/player/203114/,MIL,22.0,1.1,2.0,53.4,0.3,1.0,32.1,1.7,3.9,44.7,0.3,0.7,44.8,0.2,0.6,35.0,0.5,1.2,40.8,1.0,2.3,42.1
Kirk Hinrich,/stats/player/2550/,CHI,33.0,0.7,1.3,49.0,0.3,0.8,35.6,1.2,3.0,40.5,0.3,0.5,47.2,0.1,0.4,36.0,0.4,0.8,42.6,0.8,2.5,32.8
Klay Thompson,/stats/player/202691/,GSW,24.0,1.4,2.3,60.4,0.8,1.9,39.7,2.0,4.7,42.3,0.6,1.3,43.6,0.4,0.9,47.1,1.0,2.1,45.0,1.8,4.5,40.5
Kobe Bryant,/stats/player/977/,LAL,35.0,1.5,2.0,75.0,1.2,2.8,41.2,2.0,4.7,42.9,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.5,2.3,21.4
Kosta Koufos,/stats/player/201585/,MEM,25.0,1.8,3.0,58.0,0.9,2.1,41.3,0.2,0.6,34.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kris Humphries,/stats/player/2743/,BOS,29.0,1.2,2.0,61.4,0.4,0.9,46.0,1.7,3.7,45.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Korver,/stats/player/2594/,ATL,33.0,0.1,0.2,58.8,0.2,0.4,44.0,1.2,2.5,47.4,0.5,1.0,53.6,0.5,0.9,51.6,1.0,1.8,52.7,1.6,3.7,44.4
Kyle Lowry,/stats/player/200768/,TOR,28.0,1.9,3.2,59.4,0.7,1.8,38.3,0.8,2.3,33.3,0.2,0.5,40.5,0.1,0.3,27.3,0.3,0.7,35.6,2.1,5.6,38.3
Kyle O'Quinn,/stats/player/203124/,ORL,24.0,1.3,2.1,63.4,0.3,0.7,44.9,1.1,2.6,41.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Singler,/stats/player/202713/,DET,26.0,1.3,2.2,60.6,0.4,0.9,41.7,0.4,1.3,34.6,0.4,0.9,45.2,0.4,0.8,53.8,0.8,1.7,49.3,0.3,1.3,25.0
Kyrie Irving,/stats/player/202681/,CLE,22.0,2.5,4.4,56.9,0.8,1.9,41.0,2.5,6.3,39.5,0.2,0.4,43.3,0.1,0.4,23.3,0.3,0.8,33.3,1.5,4.0,36.5
LaMarcus Aldridge,/stats/player/200746/,POR,28.0,2.8,4.4,64.3,1.1,3.0,36.3,5.5,13.0,42.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,23.1
Lance Stephenson,/stats/player/202362/,IND,23.0,3.2,4.7,67.4,0.5,1.3,38.5,0.7,2.0,34.4,0.0,0.2,27.3,0.3,0.5,56.8,0.3,0.6,50.0,0.8,2.5,32.3
Lance Thomas,/stats/player/202498/,NOP,26.0,0.2,1.0,20.0,0.2,0.6,33.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Landry Fields,/stats/player/202361/,TOR,26.0,0.7,1.4,52.8,0.3,0.7,41.2,0.0,0.3,11.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0
Larry Sanders,/stats/player/202336/,MIL,25.0,2.8,5.2,54.6,0.3,1.0,33.3,0.1,0.8,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lavoy Allen,/stats/player/202730/,IND,25.0,0.9,1.7,55.6,0.5,1.0,47.7,0.7,1.8,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,15.4
LeBron James,/stats/player/2544/,MIA,29.0,5.9,7.5,78.3,0.9,1.8,50.4,1.6,4.2,38.5,0.2,0.3,60.0,0.2,0.3,52.0,0.3,0.6,55.6,1.2,3.4,34.9
Leandro Barbosa,/stats/player/2571/,PHX,31.0,1.9,3.3,57.6,0.2,0.6,25.0,0.4,1.4,28.6,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.3,0.0,0.4,1.0,36.8
Lorenzo Brown,/stats/player/203485/,PHI,23.0,0.6,1.3,43.3,0.3,0.6,53.8,0.1,0.5,23.1,0.0,0.4,0.0,0.1,0.3,25.0,0.1,0.5,11.1,0.1,0.9,9.5
Lou Amundson,/stats/player/200811/,CHI,31.0,0.8,1.4,55.6,0.1,0.2,25.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lou Williams,/stats/player/101150/,ATL,27.0,0.8,1.3,62.0,0.5,1.1,46.9,0.7,2.0,32.8,0.2,0.8,23.4,0.2,0.4,56.5,0.4,1.2,34.3,0.9,2.6,34.8
Luc Mbah a Moute,/stats/player/201601/,MIN,27.0,1.0,1.8,55.2,0.1,0.2,30.8,0.2,0.7,31.9,0.0,0.0,50.0,0.1,0.3,25.0,0.1,0.3,28.6,0.0,0.0,0.0
Luis Scola,/stats/player/2449/,IND,34.0,1.1,1.9,56.7,0.4,0.9,40.8,1.8,4.0,44.3,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.1,25.0,0.0,0.0,0.0
Luke Babbitt,/stats/player/202337/,NOP,25.0,0.2,0.4,50.0,0.3,0.9,37.5,0.3,0.9,39.1,0.1,0.3,50.0,0.1,0.3,42.9,0.2,0.5,46.2,1.1,3.0,36.6
Luke Ridnour,/stats/player/2557/,CHA,33.0,0.3,0.6,47.1,0.2,0.5,38.7,1.0,2.5,39.6,0.1,0.4,36.8,0.2,0.5,47.6,0.3,0.7,42.5,0.3,1.1,29.4
Luol Deng,/stats/player/2736/,CLE,29.0,2.6,4.2,61.2,0.7,2.0,34.4,1.7,4.5,38.9,0.2,0.5,32.3,0.2,0.5,33.3,0.3,1.0,32.8,0.6,2.0,28.6
Maalik Wayns,/stats/player/203146/,LAC,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malcolm Thomas,/stats/player/202952/,UTA,25.0,0.9,1.0,85.7,0.0,0.3,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,25.0
Manny Harris,/stats/player/202412/,LAL,24.0,1.7,2.9,57.7,0.1,1.0,11.1,0.6,1.7,33.3,0.1,0.3,50.0,0.0,0.1,0.0,0.1,0.3,33.3,0.7,1.9,35.3
Manu Ginobili,/stats/player/1938/,SAS,36.0,2.1,3.0,70.0,0.4,0.9,42.9,0.5,1.5,32.3,0.2,0.4,40.0,0.1,0.3,45.0,0.3,0.7,42.2,1.0,3.1,33.5
MarShon Brooks,/stats/player/202705/,LAL,25.0,0.7,1.2,59.5,0.5,1.1,47.2,0.2,0.9,18.5,0.1,0.1,100.0,0.1,0.1,50.0,0.1,0.1,66.7,0.3,0.7,50.0
Marc Gasol,/stats/player/201188/,MEM,29.0,1.9,2.6,71.9,1.8,4.0,45.7,2.0,5.3,37.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,16.7
Marcin Gortat,/stats/player/101162/,WAS,30.0,3.3,4.7,71.1,1.1,2.7,41.8,1.2,3.0,38.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Marco Belinelli,/stats/player/201158/,SAS,28.0,1.2,1.7,69.3,0.3,0.7,44.4,1.2,2.6,43.6,0.3,0.6,44.7,0.3,0.5,46.2,0.5,1.1,45.3,1.1,2.6,42.6
Marcus Morris Sr.,/stats/player/202694/,PHX,24.0,0.9,1.4,65.2,0.3,0.9,37.5,1.1,2.5,43.0,0.3,0.7,39.2,0.2,0.7,34.6,0.5,1.3,36.9,0.7,1.9,39.6
Marcus Thornton,/stats/player/201977/,BKN,27.0,1.0,1.8,55.9,0.4,1.1,37.0,0.6,1.6,36.5,0.1,0.4,33.3,0.2,0.5,42.4,0.3,0.8,38.3,1.2,3.6,33.6
Mario Chalmers,/stats/player/201596/,MIA,28.0,1.7,3.0,56.2,0.4,1.0,39.2,0.2,0.6,36.6,0.3,0.4,60.0,0.3,0.7,45.8,0.5,1.1,51.3,0.6,2.0,32.0
Markieff Morris,/stats/player/202693/,PHX,24.0,2.2,3.3,64.8,0.7,1.7,40.7,1.8,4.0,44.3,0.1,0.1,50.0,0.0,0.1,0.0,0.0,0.2,30.8,0.4,1.1,33.3
Marquis Teague,/stats/player/203104/,BKN,21.0,0.6,1.4,44.4,0.1,0.6,15.0,0.2,0.8,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,27.8
Marreese Speights,/stats/player/201578/,GSW,26.0,1.3,2.2,57.0,0.4,1.0,43.6,0.7,2.1,34.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.3,29.6
Martell Webster,/stats/player/101110/,WAS,27.0,0.7,1.1,64.8,0.1,0.3,37.0,0.5,1.3,41.0,0.4,1.1,38.5,0.4,0.8,50.9,0.8,1.7,43.6,1.1,3.0,37.8
Marvin Williams,/stats/player/101107/,UTA,28.0,1.3,1.8,71.6,0.3,0.9,33.9,0.7,1.7,37.7,0.2,0.6,36.8,0.1,0.3,29.4,0.3,0.8,34.5,1.0,2.7,37.1
Mason Plumlee,/stats/player/203486/,BKN,24.0,2.7,3.7,73.0,0.1,0.5,30.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Barnes,/stats/player/2440/,LAC,34.0,1.7,2.5,66.7,0.2,0.7,35.7,0.2,0.7,32.6,0.2,0.8,25.0,0.4,1.1,39.7,0.6,1.8,33.3,0.9,2.7,34.7
Matt Bonner,/stats/player/2588/,SAS,34.0,0.1,0.1,62.5,0.2,0.6,42.4,0.2,0.4,48.0,0.1,0.2,50.0,0.2,0.3,61.5,0.2,0.4,57.9,0.5,1.3,39.7
Matthew Dellavedova,/stats/player/203521/,CLE,23.0,0.3,0.5,57.6,0.3,0.8,40.7,0.3,0.8,44.4,0.2,0.4,42.9,0.2,0.5,46.4,0.3,0.7,44.9,0.5,1.5,33.7
Maurice Harkless,/stats/player/203090/,ORL,21.0,1.7,3.1,56.5,0.1,0.5,26.3,0.2,0.6,35.6,0.3,0.6,41.9,0.2,0.6,34.2,0.4,1.1,38.3,0.4,0.9,40.0
Melvin Ely,/stats/player/2408/,NOP,36.0,1.0,1.0,100.0,0.5,1.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Metta World Peace,/stats/player/1897/,NYK,34.0,0.8,1.4,59.5,0.3,0.8,36.4,0.3,1.0,32.1,0.2,0.6,27.3,0.2,0.5,30.0,0.3,0.9,28.6,0.4,1.1,33.3
Meyers Leonard,/stats/player/203086/,POR,22.0,0.5,0.8,59.4,0.2,0.5,50.0,0.3,0.9,37.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0
Michael Beasley,/stats/player/201563/,MIA,25.0,1.5,2.2,66.1,0.8,1.4,53.4,0.7,2.1,35.5,0.1,0.1,50.0,0.1,0.3,46.2,0.2,0.4,47.4,0.2,0.6,34.3
Michael Carter-Williams,/stats/player/203487/,PHI,22.0,3.0,5.8,51.7,1.3,3.4,37.4,1.0,2.9,36.0,0.1,0.2,42.9,0.0,0.1,25.0,0.1,0.3,38.9,0.7,2.7,25.4
Michael Kidd-Gilchrist,/stats/player/203077/,CHA,20.0,2.0,3.5,59.1,0.2,0.7,34.1,0.4,1.4,28.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,33.3
Mike Conley,/stats/player/201144/,MEM,26.0,2.4,4.2,58.7,1.0,2.6,39.6,1.4,3.3,42.6,0.1,0.4,24.0,0.1,0.4,36.0,0.2,0.7,30.0,1.2,3.2,38.1
Mike Dunleavy,/stats/player/2399/,CHI,33.0,1.1,1.9,57.4,0.2,0.5,37.2,1.3,3.1,41.7,0.1,0.3,45.8,0.1,0.5,29.7,0.3,0.7,36.1,1.2,3.2,38.3
Mike Harris,/stats/player/200839/,UTA,31.0,0.6,0.9,70.6,0.2,0.3,66.7,0.7,1.8,36.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0
Mike James,/stats/player/2229/,CHI,39.0,0.0,0.3,0.0,0.3,0.6,50.0,0.1,0.6,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,20.0
Mike Miller,/stats/player/2034/,MEM,34.0,0.4,0.6,68.8,0.1,0.4,37.5,0.7,1.6,46.9,0.2,0.3,54.5,0.2,0.5,46.7,0.3,0.7,50.0,1.0,2.2,44.8
Mike Muscala,/stats/player/203488/,ATL,22.0,0.6,1.2,47.8,0.2,0.7,30.8,0.8,1.7,47.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0
Mike Scott,/stats/player/203118/,ATL,25.0,1.8,2.5,70.0,0.6,1.3,46.7,0.6,1.5,40.0,0.2,0.4,39.3,0.1,0.3,19.0,0.2,0.7,30.6,0.6,1.9,31.5
Miles Plumlee,/stats/player/203101/,PHX,25.0,2.6,3.9,66.2,0.8,2.1,36.4,0.3,1.0,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Miroslav Raduljica,/stats/player/203545/,MIL,26.0,1.1,1.9,60.9,0.3,0.6,46.4,0.0,0.2,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mirza Teletovic,/stats/player/203141/,BKN,28.0,0.7,1.3,51.6,0.1,0.4,31.3,0.4,0.8,49.1,0.2,0.5,37.9,0.2,0.4,42.9,0.3,0.7,40.0,1.6,4.1,39.1
Mo Williams,/stats/player/2590/,POR,31.0,0.5,1.0,50.6,0.6,1.4,43.7,1.5,3.6,42.3,0.1,0.3,39.1,0.1,0.4,37.0,0.3,0.7,38.0,0.9,2.3,37.0
Monta Ellis,/stats/player/101145/,DAL,28.0,3.3,5.5,60.3,1.0,2.6,37.2,1.9,5.0,38.7,0.3,0.4,58.3,0.1,0.1,41.7,0.3,0.6,54.2,0.5,2.0,26.9
Mustafa Shakur,/stats/player/201203/,OKC,29.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
Nando De Colo,/stats/player/201986/,TOR,27.0,0.7,1.1,60.4,0.1,0.3,50.0,0.3,0.9,27.5,0.1,0.2,50.0,0.2,0.3,55.6,0.2,0.4,52.9,0.2,0.8,25.7
Nate Robinson,/stats/player/101126/,DEN,30.0,1.4,2.2,65.6,0.2,0.8,25.0,0.8,2.2,35.1,0.3,0.5,58.8,0.3,0.6,45.0,0.4,0.9,51.4,0.9,2.7,33.3
Nate Wolters,/stats/player/203489/,MIL,23.0,1.5,2.6,56.6,0.6,1.4,41.5,0.6,1.6,34.4,0.1,0.2,55.6,0.0,0.0,0.0,0.1,0.2,50.0,0.2,0.9,25.0
Nazr Mohammed,/stats/player/1737/,CHI,36.0,0.4,0.7,55.2,0.1,0.4,35.7,0.2,0.5,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nemanja Nedovic,/stats/player/203517/,GSW,23.0,0.1,0.3,28.6,0.0,0.1,33.3,0.1,0.5,18.2,0.0,0.1,0.0,0.1,0.2,50.0,0.1,0.2,33.3,0.1,0.8,13.3
Nene,/stats/player/2403/,WAS,31.0,3.0,4.7,64.5,0.7,2.0,34.3,1.9,4.4,43.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,33.3
Nick Calathes,/stats/player/201979/,MEM,25.0,1.0,1.7,61.9,0.3,0.9,37.1,0.4,1.0,38.6,0.1,0.2,44.4,0.1,0.1,60.0,0.1,0.2,50.0,0.2,0.7,25.5
Nick Collison,/stats/player/2555/,OKC,33.0,1.1,1.8,63.7,0.2,0.3,63.6,0.3,0.7,41.1,0.0,0.1,11.1,0.0,0.1,33.3,0.0,0.2,20.0,0.0,0.0,100.0
Nick Young,/stats/player/201156/,LAL,29.0,1.6,2.6,61.6,0.6,1.6,37.5,1.8,4.2,41.3,0.3,0.7,40.5,0.5,1.0,46.6,0.7,1.6,44.0,1.4,3.9,36.5
Nicolas Batum,/stats/player/201587/,POR,25.0,1.7,2.3,73.7,0.2,0.5,44.7,1.0,2.3,41.8,0.3,0.6,46.5,0.2,0.8,28.3,0.5,1.3,35.9,1.3,3.6,36.2
Nikola Pekovic,/stats/player/201593/,MIN,28.0,5.1,8.3,61.2,1.5,3.4,45.1,0.4,1.3,31.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nikola Vucevic,/stats/player/202696/,ORL,23.0,3.2,5.2,60.7,1.0,2.5,41.0,2.0,4.5,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Norris Cole,/stats/player/202708/,MIA,25.0,1.1,2.1,50.9,0.2,0.6,32.6,0.5,1.3,41.1,0.2,0.6,34.0,0.3,0.7,40.4,0.5,1.2,37.4,0.3,0.9,30.7
O.J. Mayo,/stats/player/201564/,MIL,26.0,0.9,1.8,53.3,0.4,1.1,33.9,1.4,3.4,41.1,0.2,0.4,42.9,0.1,0.3,46.2,0.3,0.7,44.1,1.3,3.7,36.3
Ognjen Kuzmic,/stats/player/203136/,GSW,24.0,0.3,0.4,66.7,0.1,0.2,33.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Omer Asik,/stats/player/201600/,HOU,27.0,2.0,3.4,58.2,0.0,0.3,14.3,0.1,0.2,27.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Omri Casspi,/stats/player/201956/,HOU,26.0,1.0,1.6,59.6,0.4,1.0,42.0,0.2,0.7,29.4,0.1,0.4,29.2,0.1,0.3,43.8,0.2,0.6,35.0,0.7,1.9,34.6
Orlando Johnson,/stats/player/203111/,SAC,25.0,0.4,0.8,45.5,0.1,0.4,28.6,0.2,0.5,42.1,0.0,0.2,25.0,0.2,0.9,20.0,0.1,0.7,21.1,0.1,0.7,17.9
Othyus Jeffers,/stats/player/201785/,MIN,28.0,0.6,0.6,100.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.5,0.0,0.0,0.0,0.0
Otto Porter Jr.,/stats/player/203490/,WAS,21.0,0.4,0.6,61.9,0.1,0.3,30.0,0.4,1.2,33.3,0.0,0.2,20.0,0.0,0.3,0.0,0.0,0.4,10.0,0.1,0.4,27.3
P.J. Tucker,/stats/player/200782/,PHX,29.0,1.5,3.0,51.0,0.5,1.1,40.2,0.4,1.1,33.3,0.4,0.9,47.9,0.4,1.2,35.5,0.8,2.0,41.0,0.1,0.3,26.1
Pablo Prigioni,/stats/player/203143/,NYK,37.0,0.2,0.4,59.3,0.0,0.1,22.2,0.1,0.2,33.3,0.2,0.4,42.9,0.2,0.3,57.1,0.3,0.5,48.6,0.7,1.6,46.2
Patrick Beverley,/stats/player/201976/,HOU,25.0,1.1,2.0,56.1,0.6,1.3,43.8,0.2,0.7,28.2,0.5,1.1,42.4,0.3,1.1,27.9,0.8,2.1,35.0,0.9,2.4,36.6
Patrick Patterson,/stats/player/202335/,TOR,25.0,1.1,1.8,62.9,0.5,1.1,47.9,1.0,2.3,41.7,0.2,0.5,43.3,0.2,0.5,33.3,0.4,1.0,38.1,0.5,1.4,35.2
Patty Mills,/stats/player/201988/,SAS,25.0,0.9,1.3,69.6,0.2,0.5,38.5,1.1,2.6,42.5,0.3,0.7,53.1,0.3,0.7,40.4,0.6,1.2,46.9,1.1,2.7,40.7
Pau Gasol,/stats/player/2200/,LAL,33.0,2.9,4.6,64.1,2.1,4.7,44.1,2.1,5.3,38.6,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.1,0.2,23.1
Paul George,/stats/player/202331/,IND,24.0,2.2,3.8,58.2,0.6,1.8,36.4,2.1,5.2,39.9,0.3,0.7,52.0,0.3,0.7,46.3,0.6,1.3,49.0,1.6,4.9,33.6
Paul Millsap,/stats/player/200794/,ATL,29.0,3.4,5.7,60.0,1.1,2.7,43.1,0.9,2.9,31.9,0.1,0.2,43.8,0.1,0.4,30.8,0.2,0.6,35.7,0.8,2.3,35.7
Paul Pierce,/stats/player/1718/,BKN,36.0,1.5,2.5,61.1,0.4,0.9,42.0,0.9,2.1,42.4,0.1,0.2,62.5,0.0,0.1,33.3,0.2,0.3,54.5,1.4,3.8,36.0
Pero Antic,/stats/player/203544/,ATL,31.0,0.9,1.5,63.9,0.1,0.4,22.2,0.3,0.7,51.5,0.1,0.4,37.5,0.2,0.3,62.5,0.3,0.6,50.0,0.8,2.8,28.8
Perry Jones III,/stats/player/203103/,OKC,22.0,0.6,0.9,63.5,0.2,0.4,60.9,0.2,0.7,31.1,0.2,0.6,40.0,0.2,0.3,46.2,0.3,0.7,42.1,0.1,0.4,27.3
Peyton Siva,/stats/player/203491/,DET,23.0,0.4,1.3,32.0,0.1,0.1,50.0,0.1,0.2,40.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.3,1.0,30.4
Phil Pressey,/stats/player/203515/,BOS,23.0,0.4,0.8,50.0,0.1,0.3,16.0,0.2,0.8,25.8,0.0,0.1,20.0,0.0,0.0,0.0,0.0,0.1,14.3,0.4,1.3,27.6
